Transaction Amount,Transaction Country,Transaction Currency,Transaction Time,Transaction Day,Card Issuer,Card Type,Online Purchase,First Purchase,Customer Age,Account Age,Fraudulent
7820,UK,USD,0,Weekday,MasterCard,Credit,1,1,22,6,1
9552,US,USD,0,Weekend,MasterCard,Debit,1,1,40,11,1
3067,UK,USD,15,Weekend,Amex,Credit,0,0,48,3,0
912,UK,CAD,19,Weekday,Amex,Credit,0,0,34,5,0
2227,CA,AUD,17,Weekend,Discover,Credit,0,0,56,11,0
9780,Other,GBP,0,Weekday,MasterCard,Debit,0,1,70,2,1
416,US,CAD,12,Weekend,Discover,Debit,0,0,69,9,0
5342,UK,GBP,0,Weekend,Discover,Debit,1,1,69,9,1
2804,UK,GBP,11,Weekday,Visa,Debit,0,0,59,11,0
5728,UK,USD,0,Weekday,Amex,Debit,1,1,59,12,1
9910,Other,CAD,0,Weekend,MasterCard,Credit,1,1,41,8,1
8337,US,CAD,23,Weekend,Amex,Credit,1,1,46,6,1
4737,Other,AUD,14,Weekend,Visa,Debit,1,0,66,12,0
7040,AU,GBP,1,Weekend,Discover,Credit,1,1,26,2,1
2755,US,GBP,15,Weekday,Amex,Debit,0,0,68,3,0
9109,Other,GBP,0,Weekday,Discover,Credit,1,1,69,12,1
3777,AU,GBP,12,Weekday,MasterCard,Credit,0,0,50,5,0
8204,Other,GBP,0,Weekday,MasterCard,Credit,1,1,34,8,1
352,AU,CAD,16,Weekend,Discover,Credit,1,0,34,11,0
6957,Other,AUD,23,Weekday,MasterCard,Debit,1,1,31,2,1
1810,UK,GBP,18,Weekday,Amex,Debit,1,0,47,11,0
3739,US,USD,9,Weekday,Visa,Debit,1,0,19,2,0
6676,UK,AUD,23,Weekend,MasterCard,Credit,1,1,47,9,1
7275,AU,USD,23,Weekend,Amex,Debit,1,1,41,6,1
4682,US,USD,9,Weekend,Visa,Debit,1,0,33,10,0
4804,UK,GBP,15,Weekday,Amex,Debit,0,0,25,8,0
1832,AU,USD,8,Weekend,MasterCard,Debit,0,0,31,7,0
8782,AU,AUD,1,Weekend,Amex,Debit,1,1,66,2,1
2222,CA,AUD,11,Weekend,Amex,Credit,0,0,28,5,0
2124,US,GBP,19,Weekday,Visa,Credit,1,0,50,12,0
8871,CA,USD,23,Weekend,MasterCard,Credit,1,1,46,2,1
5225,Other,CAD,1,Weekend,Visa,Debit,0,1,52,9,1
8349,AU,CAD,23,Weekend,Discover,Credit,1,1,49,1,1
5392,UK,GBP,0,Weekend,Amex,Credit,1,1,25,9,1
5988,US,AUD,0,Weekend,Visa,Credit,1,1,58,8,1
8330,US,CAD,0,Weekend,Amex,Credit,1,1,45,7,1
6886,US,CAD,0,Weekend,Amex,Debit,1,1,56,10,1
2832,US,GBP,12,Weekend,Amex,Debit,0,0,22,12,0
5279,Other,GBP,23,Weekend,Visa,Debit,1,1,50,2,1
875,AU,GBP,13,Weekday,Amex,Credit,0,0,62,5,0
8429,US,CAD,23,Weekend,Discover,Credit,1,1,22,0,1
9641,AU,USD,23,Weekend,Visa,Credit,1,1,22,5,1
6991,CA,USD,1,Weekday,Amex,Debit,1,1,28,12,1
7080,Other,AUD,0,Weekday,Visa,Credit,1,1,63,6,1
1987,Other,AUD,9,Weekday,Amex,Debit,0,0,23,2,0
5032,Other,USD,1,Weekday,MasterCard,Credit,1,1,65,8,1
8620,UK,AUD,1,Weekend,Visa,Credit,1,1,38,0,1
4280,AU,CAD,12,Weekend,Visa,Credit,0,0,18,12,0
2347,Other,CAD,15,Weekend,Discover,Credit,1,0,52,5,0
6462,AU,GBP,1,Weekend,Visa,Credit,1,1,18,12,1
1116,UK,USD,10,Weekend,MasterCard,Debit,1,0,65,6,0
2915,US,CAD,12,Weekend,MasterCard,Debit,1,0,46,9,0
4232,AU,CAD,11,Weekday,Amex,Credit,1,0,48,10,0
2743,CA,USD,17,Weekday,Amex,Debit,1,0,29,6,0
4624,UK,AUD,13,Weekday,Visa,Debit,0,0,24,5,0
1521,US,CAD,14,Weekday,Discover,Credit,0,0,52,10,0
2247,UK,AUD,12,Weekend,MasterCard,Debit,0,0,52,3,0
7632,Other,AUD,1,Weekday,Discover,Credit,1,1,42,3,1
2669,US,CAD,18,Weekend,Discover,Debit,1,0,59,11,0
7593,AU,USD,0,Weekend,Amex,Credit,1,1,30,8,1
3781,CA,CAD,14,Weekday,Amex,Credit,0,0,51,11,0
8438,Other,CAD,0,Weekday,Amex,Credit,0,1,42,6,1
5533,AU,GBP,1,Weekday,Discover,Credit,1,1,67,7,1
2026,AU,GBP,8,Weekend,Visa,Credit,0,0,64,5,0
4637,Other,GBP,8,Weekend,Amex,Debit,1,0,53,6,0
2195,US,CAD,19,Weekend,MasterCard,Credit,1,0,49,2,0
3102,US,GBP,9,Weekend,Amex,Credit,0,0,46,12,0
8070,AU,GBP,23,Weekday,Amex,Credit,1,1,45,10,1
4972,Other,GBP,16,Weekday,Visa,Credit,1,0,25,1,0
780,Other,GBP,17,Weekday,MasterCard,Credit,0,0,34,7,0
672,Other,USD,14,Weekday,Amex,Credit,1,0,47,12,0
1075,AU,CAD,16,Weekend,Visa,Debit,0,0,34,9,0
4690,US,AUD,9,Weekday,Discover,Credit,0,0,61,0,0
9554,US,CAD,23,Weekend,Discover,Credit,1,1,63,1,1
7319,CA,AUD,23,Weekend,Visa,Credit,1,1,62,1,1
5038,CA,CAD,0,Weekday,Amex,Debit,1,1,22,8,1
8552,US,CAD,0,Weekend,Amex,Debit,1,1,23,9,1
4143,Other,USD,14,Weekend,Visa,Credit,0,0,22,3,0
4028,UK,AUD,19,Weekday,MasterCard,Credit,0,0,28,7,0
7391,AU,CAD,23,Weekday,Amex,Debit,1,1,37,5,1
2842,CA,USD,11,Weekend,MasterCard,Debit,0,0,33,3,0
2479,UK,GBP,16,Weekend,Visa,Credit,0,0,21,3,0
6086,AU,GBP,0,Weekday,Visa,Debit,1,1,68,9,1
818,AU,USD,13,Weekend,Visa,Debit,0,0,46,4,0
8870,UK,GBP,0,Weekday,Amex,Debit,1,1,57,7,1
9015,Other,USD,0,Weekend,Discover,Credit,1,1,51,7,1
788,US,USD,17,Weekday,Visa,Credit,0,0,70,8,0
1298,UK,CAD,8,Weekend,MasterCard,Credit,0,0,29,6,0
7523,Other,AUD,1,Weekend,Amex,Credit,0,1,49,5,1
1992,AU,USD,10,Weekend,MasterCard,Debit,0,0,27,0,0
9126,Other,CAD,23,Weekend,MasterCard,Debit,1,1,50,4,1
1698,US,GBP,19,Weekend,Visa,Credit,0,0,52,6,0
9056,UK,AUD,23,Weekday,Visa,Credit,1,1,47,6,1
1850,Other,USD,10,Weekday,Amex,Credit,0,0,33,11,0
8710,CA,AUD,1,Weekday,Discover,Credit,1,1,34,12,1
4434,Other,USD,13,Weekend,Visa,Credit,0,0,22,3,0
5249,UK,CAD,0,Weekend,Amex,Credit,0,1,24,5,1
1022,UK,GBP,18,Weekend,MasterCard,Debit,0,0,58,2,0
9551,Other,GBP,1,Weekend,MasterCard,Debit,1,1,40,5,1
2278,US,AUD,17,Weekend,MasterCard,Credit,0,0,48,0,0
6515,US,CAD,0,Weekday,Amex,Credit,1,1,25,12,1
6643,Other,CAD,23,Weekend,MasterCard,Credit,0,1,26,2,1
9125,UK,USD,1,Weekend,Amex,Debit,1,1,18,4,1
5968,Other,CAD,23,Weekday,Amex,Credit,1,1,56,4,1
4400,Other,AUD,15,Weekend,Amex,Debit,1,0,66,2,0
9343,Other,AUD,23,Weekend,Amex,Debit,0,1,41,3,1
652,AU,GBP,19,Weekend,Amex,Debit,1,0,28,11,0
780,Other,USD,13,Weekend,Visa,Credit,0,0,65,5,0
2168,UK,USD,13,Weekend,Visa,Credit,1,0,23,4,0
1128,AU,AUD,16,Weekend,Discover,Debit,1,0,35,9,0
9140,Other,GBP,23,Weekday,Discover,Debit,1,1,65,5,1
2643,UK,GBP,11,Weekday,Amex,Credit,0,0,22,1,0
4170,CA,CAD,8,Weekend,Discover,Credit,0,0,30,7,0
2983,Other,GBP,14,Weekend,Visa,Debit,1,0,45,10,0
4610,US,GBP,19,Weekday,Amex,Credit,1,0,58,5,0
7021,Other,CAD,1,Weekday,Visa,Debit,1,1,26,6,1
9031,Other,AUD,23,Weekday,MasterCard,Debit,1,1,27,6,1
441,CA,CAD,15,Weekday,Discover,Credit,1,0,30,12,0
195,UK,AUD,14,Weekend,MasterCard,Debit,1,0,51,10,0
8164,US,GBP,1,Weekday,Amex,Credit,1,1,37,12,1
1159,Other,CAD,18,Weekend,Amex,Debit,1,0,59,5,0
8210,UK,CAD,23,Weekday,Amex,Debit,1,1,52,5,1
3799,UK,CAD,17,Weekend,Discover,Credit,0,0,67,1,0
6050,US,GBP,0,Weekend,Amex,Debit,1,1,61,9,1
347,US,CAD,9,Weekday,Visa,Credit,0,0,18,6,0
9414,AU,GBP,23,Weekday,Visa,Debit,1,1,68,9,1
9853,UK,GBP,1,Weekday,Amex,Debit,1,1,70,8,1
3586,Other,USD,10,Weekend,Visa,Credit,1,0,62,8,0
5637,UK,CAD,23,Weekend,Amex,Credit,1,1,55,2,1
2793,AU,GBP,8,Weekend,Discover,Credit,1,0,65,11,0
1406,Other,USD,10,Weekend,Visa,Credit,1,0,41,8,0
657,Other,AUD,10,Weekend,Discover,Debit,1,0,65,3,0
1647,AU,GBP,17,Weekday,MasterCard,Debit,1,0,39,7,0
6918,CA,AUD,0,Weekday,Amex,Debit,1,1,67,6,1
9466,CA,CAD,23,Weekday,Amex,Credit,1,1,40,1,1
8316,AU,GBP,1,Weekend,Amex,Debit,1,1,31,2,1
1319,US,USD,18,Weekday,Visa,Credit,1,0,63,12,0
6491,CA,AUD,0,Weekend,Discover,Credit,1,1,26,9,1
9755,US,AUD,1,Weekend,MasterCard,Debit,1,1,58,0,1
4543,Other,AUD,8,Weekend,Amex,Credit,1,0,21,6,0
4339,Other,AUD,19,Weekend,MasterCard,Credit,1,0,28,4,0
6498,AU,USD,0,Weekday,Amex,Credit,1,1,55,6,1
4365,AU,CAD,11,Weekend,Visa,Debit,0,0,70,1,0
4541,US,GBP,8,Weekend,Visa,Debit,1,0,52,6,0
3383,UK,AUD,12,Weekday,Amex,Debit,1,0,33,1,0
8116,AU,AUD,1,Weekend,Visa,Debit,1,1,28,12,1
4519,AU,CAD,11,Weekday,MasterCard,Credit,0,0,50,1,0
1518,CA,USD,12,Weekend,Discover,Credit,1,0,48,4,0
9466,Other,GBP,0,Weekday,MasterCard,Credit,1,1,34,8,1
2078,CA,AUD,10,Weekend,Visa,Debit,1,0,18,3,0
9294,Other,AUD,1,Weekend,Discover,Debit,1,1,70,0,1
7758,Other,USD,0,Weekend,Amex,Credit,1,1,62,1,1
3986,AU,AUD,14,Weekend,Discover,Credit,0,0,63,0,0
548,CA,GBP,17,Weekday,Discover,Debit,1,0,43,6,0
2465,US,AUD,13,Weekday,Amex,Debit,1,0,28,6,0
2057,US,AUD,16,Weekend,Discover,Credit,1,0,70,5,0
1599,Other,CAD,9,Weekday,Visa,Debit,1,0,38,7,0
2036,CA,CAD,15,Weekday,Amex,Credit,1,0,65,12,0
7342,AU,USD,0,Weekday,MasterCard,Credit,1,1,37,10,1
909,US,USD,17,Weekday,Discover,Debit,0,0,46,11,0
2407,AU,USD,9,Weekend,Discover,Debit,1,0,60,9,0
5381,Other,CAD,0,Weekday,MasterCard,Debit,1,1,28,3,1
5140,Other,AUD,0,Weekend,Visa,Credit,1,1,68,8,1
1442,US,GBP,18,Weekend,Discover,Debit,1,0,39,4,0
142,CA,CAD,14,Weekend,Amex,Debit,0,0,27,9,0
5871,US,GBP,0,Weekend,Discover,Credit,1,1,29,10,1
9803,US,USD,1,Weekend,MasterCard,Credit,1,1,57,9,1
5139,AU,CAD,1,Weekday,Discover,Debit,1,1,18,8,1
2739,UK,AUD,12,Weekday,Amex,Debit,0,0,48,6,0
1514,CA,USD,13,Weekday,Discover,Credit,1,0,22,5,0
3440,Other,CAD,19,Weekday,MasterCard,Credit,0,0,44,5,0
5643,Other,GBP,23,Weekday,Amex,Credit,1,1,42,12,1
8388,AU,CAD,1,Weekday,Visa,Debit,1,1,48,6,1
8486,CA,AUD,0,Weekend,Visa,Debit,1,1,30,12,1
9843,US,CAD,0,Weekday,Amex,Debit,1,1,21,3,1
8259,UK,CAD,23,Weekend,Amex,Debit,0,1,36,0,1
7442,Other,CAD,23,Weekend,Visa,Credit,1,1,68,0,1
4070,US,USD,10,Weekend,Discover,Credit,1,0,56,11,0
436,Other,AUD,19,Weekend,Discover,Debit,1,0,34,5,0
2643,Other,CAD,19,Weekend,MasterCard,Credit,1,0,24,0,0
7733,Other,GBP,1,Weekday,Discover,Debit,1,1,65,5,1
4297,UK,AUD,19,Weekday,MasterCard,Credit,1,0,45,12,0
324,CA,AUD,10,Weekday,Visa,Debit,1,0,59,3,0
7770,Other,AUD,0,Weekend,Discover,Credit,0,1,24,10,1
7063,UK,GBP,0,Weekend,Visa,Debit,1,1,35,11,1
2452,US,CAD,8,Weekend,Visa,Credit,1,0,58,6,0
9962,Other,GBP,0,Weekend,MasterCard,Credit,1,1,41,5,1
8642,AU,CAD,1,Weekend,Visa,Credit,1,1,61,10,1
4175,US,GBP,8,Weekend,Amex,Credit,0,0,40,10,0
4630,CA,GBP,9,Weekday,Visa,Credit,1,0,32,6,0
1169,UK,GBP,13,Weekend,Amex,Credit,1,0,41,1,0
9035,Other,AUD,23,Weekday,Visa,Debit,0,1,49,8,1
1232,Other,GBP,11,Weekend,Visa,Debit,0,0,44,7,0
3773,UK,GBP,9,Weekend,MasterCard,Credit,1,0,62,0,0
2785,UK,GBP,9,Weekend,MasterCard,Credit,0,0,39,9,0
5530,Other,CAD,1,Weekday,Amex,Credit,1,1,36,1,1
3760,US,AUD,14,Weekend,Visa,Credit,0,0,19,3,0
7308,CA,CAD,23,Weekend,Amex,Credit,0,1,23,11,1
2871,AU,USD,17,Weekday,Amex,Debit,0,0,28,1,0
9629,Other,AUD,0,Weekend,Amex,Debit,0,1,29,10,1
5033,Other,CAD,1,Weekend,Amex,Credit,1,1,27,4,1
3199,Other,GBP,17,Weekday,Discover,Credit,0,0,46,5,0
6089,UK,CAD,1,Weekday,Amex,Debit,1,1,19,0,1
5295,UK,CAD,23,Weekday,Amex,Credit,1,1,36,6,1
4386,Other,CAD,12,Weekend,MasterCard,Credit,1,0,62,7,0
7373,CA,USD,0,Weekend,MasterCard,Debit,1,1,64,5,1
509,US,USD,19,Weekend,Discover,Credit,0,0,53,6,0
7645,Other,USD,0,Weekend,Amex,Credit,1,1,43,0,1
3234,UK,CAD,18,Weekday,Discover,Credit,1,0,68,3,0
7493,AU,CAD,0,Weekday,Discover,Credit,1,1,21,9,1
8547,Other,GBP,0,Weekend,Amex,Credit,1,1,34,4,1
7861,US,CAD,1,Weekend,Discover,Credit,1,1,66,0,1
6169,US,USD,23,Weekend,MasterCard,Debit,1,1,69,9,1
6504,Other,AUD,0,Weekend,MasterCard,Credit,1,1,59,9,1
4928,US,USD,18,Weekday,Discover,Debit,1,0,23,7,0
4146,CA,USD,10,Weekday,Visa,Credit,0,0,27,10,0
8345,UK,GBP,0,Weekend,Amex,Debit,1,1,35,3,1
2418,Other,CAD,18,Weekday,MasterCard,Debit,0,0,19,5,0
6129,Other,AUD,0,Weekday,Visa,Credit,1,1,30,6,1
6717,Other,GBP,1,Weekday,Amex,Credit,1,1,42,12,1
8019,Other,CAD,1,Weekday,Visa,Debit,1,1,67,4,1
5955,AU,CAD,0,Weekend,Visa,Debit,1,1,42,11,1
6802,Other,AUD,23,Weekend,Visa,Credit,0,1,67,9,1
2287,US,AUD,12,Weekday,Discover,Debit,1,0,34,10,0
1043,US,USD,13,Weekday,MasterCard,Debit,0,0,44,5,0
3266,UK,CAD,18,Weekday,MasterCard,Credit,0,0,60,3,0
7879,AU,CAD,1,Weekday,Visa,Debit,1,1,48,6,1
7286,CA,GBP,1,Weekend,Discover,Credit,1,1,59,6,1
6559,Other,CAD,23,Weekday,Discover,Credit,1,1,57,9,1
8947,AU,CAD,1,Weekend,MasterCard,Debit,1,1,58,0,1
7104,CA,USD,1,Weekday,Discover,Credit,1,1,19,6,1
7173,Other,GBP,23,Weekend,Visa,Debit,1,1,19,1,1
1524,UK,USD,13,Weekday,MasterCard,Debit,1,0,65,7,0
7733,Other,CAD,23,Weekend,Amex,Debit,1,1,44,7,1
5940,Other,USD,23,Weekday,Amex,Credit,0,1,47,9,1
1744,US,GBP,13,Weekday,Discover,Credit,1,0,41,1,0
8218,Other,CAD,0,Weekend,Visa,Debit,1,1,66,2,1
6009,CA,GBP,0,Weekend,Amex,Debit,1,1,20,6,1
2419,Other,GBP,12,Weekend,MasterCard,Debit,1,0,34,11,0
5634,Other,GBP,1,Weekday,MasterCard,Credit,1,1,43,0,1
9117,Other,AUD,1,Weekend,Amex,Credit,1,1,41,9,1
5924,AU,AUD,23,Weekday,Visa,Debit,1,1,44,8,1
5706,AU,CAD,0,Weekday,Amex,Credit,0,1,47,9,1
1609,CA,USD,15,Weekend,Discover,Debit,0,0,42,3,0
5413,CA,GBP,0,Weekday,Amex,Credit,1,1,22,12,1
4821,UK,CAD,9,Weekend,Amex,Debit,1,0,59,7,0
8823,Other,AUD,23,Weekday,Amex,Credit,0,1,61,3,1
5267,US,CAD,0,Weekend,Amex,Credit,1,1,45,7,1
7994,Other,CAD,1,Weekday,MasterCard,Credit,1,1,42,10,1
4069,CA,AUD,18,Weekday,Discover,Credit,1,0,33,1,0
4293,UK,USD,12,Weekend,Amex,Debit,0,0,28,5,0
4803,US,CAD,8,Weekday,Amex,Credit,0,0,48,1,0
8333,US,AUD,23,Weekday,Amex,Credit,0,1,59,4,1
9682,Other,GBP,1,Weekend,Amex,Credit,1,1,36,0,1
8810,AU,AUD,0,Weekday,Amex,Debit,1,1,52,6,1
5637,Other,CAD,1,Weekday,Discover,Credit,1,1,24,11,1
462,Other,GBP,13,Weekend,Discover,Credit,1,0,33,12,0
1906,UK,GBP,17,Weekend,Discover,Debit,1,0,27,11,0
8382,UK,USD,0,Weekday,MasterCard,Credit,1,1,22,6,1
3782,US,GBP,9,Weekday,Visa,Credit,1,0,43,12,0
6098,US,AUD,23,Weekend,Amex,Credit,1,1,22,1,1
5125,Other,AUD,1,Weekend,Amex,Credit,1,1,50,3,1
8133,Other,GBP,23,Weekend,MasterCard,Credit,1,1,43,8,1
225,UK,GBP,9,Weekday,Amex,Debit,1,0,67,1,0
7645,UK,GBP,0,Weekend,Visa,Debit,1,1,58,12,1
1155,CA,GBP,16,Weekend,Discover,Credit,1,0,59,0,0
5796,US,USD,1,Weekend,Amex,Credit,1,1,55,11,1
2142,AU,AUD,11,Weekend,Amex,Debit,0,0,49,3,0
3944,Other,USD,18,Weekend,Discover,Credit,0,0,66,4,0
6290,US,CAD,1,Weekday,Amex,Credit,1,1,19,12,1
8079,US,AUD,1,Weekday,MasterCard,Credit,1,1,68,5,1
1869,UK,AUD,17,Weekday,Visa,Debit,0,0,53,3,0
7428,UK,AUD,1,Weekend,Visa,Credit,1,1,48,3,1
6761,US,USD,0,Weekend,Amex,Credit,1,1,59,11,1
5285,CA,CAD,23,Weekend,Discover,Debit,1,1,51,4,1
2312,Other,AUD,19,Weekend,Amex,Credit,0,0,44,4,0
6371,Other,CAD,1,Weekday,Discover,Debit,1,1,27,12,1
5098,US,GBP,1,Weekday,Discover,Credit,1,1,28,0,1
1329,US,USD,18,Weekend,Discover,Debit,0,0,34,6,0
8103,Other,AUD,0,Weekend,Amex,Debit,1,1,56,7,1
9928,Other,GBP,1,Weekday,MasterCard,Credit,1,1,69,8,1
5731,US,GBP,1,Weekend,Visa,Debit,1,1,44,2,1
1963,CA,USD,14,Weekday,MasterCard,Credit,1,0,61,7,0
2118,AU,GBP,16,Weekday,MasterCard,Credit,0,0,19,12,0
773,UK,CAD,8,Weekday,Amex,Credit,1,0,44,6,0
9745,UK,GBP,1,Weekend,Visa,Credit,1,1,55,12,1
1917,CA,USD,17,Weekday,MasterCard,Debit,1,0,61,8,0
6989,UK,GBP,0,Weekend,Amex,Debit,1,1,51,1,1
2129,US,CAD,8,Weekday,Amex,Credit,0,0,57,0,0
1747,US,USD,14,Weekday,MasterCard,Credit,0,0,54,1,0
9452,Other,GBP,1,Weekday,MasterCard,Credit,1,1,69,8,1
7271,US,AUD,0,Weekend,MasterCard,Credit,1,1,65,1,1
2852,Other,USD,13,Weekday,Visa,Credit,0,0,29,8,0
1382,US,USD,16,Weekend,MasterCard,Debit,0,0,67,8,0
5789,AU,CAD,0,Weekday,Visa,Credit,1,1,60,6,1
6973,Other,AUD,23,Weekend,MasterCard,Credit,1,1,33,8,1
1877,AU,CAD,17,Weekend,Discover,Debit,1,0,45,10,0
2605,US,GBP,15,Weekday,Discover,Debit,0,0,52,3,0
692,Other,GBP,12,Weekend,MasterCard,Debit,1,0,43,10,0
9152,US,USD,0,Weekend,Amex,Credit,1,1,55,11,1
9730,UK,CAD,23,Weekend,MasterCard,Debit,1,1,20,1,1
1799,Other,USD,13,Weekend,Visa,Credit,1,0,34,10,0
3285,UK,GBP,17,Weekend,Discover,Credit,1,0,33,3,0
6747,CA,USD,0,Weekday,Amex,Debit,1,1,57,1,1
8722,US,CAD,1,Weekend,Visa,Debit,1,1,18,9,1
3000,CA,USD,17,Weekend,Discover,Debit,1,0,23,4,0
4638,AU,GBP,16,Weekend,Visa,Debit,1,0,42,2,0
9173,AU,AUD,0,Weekend,Discover,Credit,1,1,67,0,1
6803,Other,AUD,0,Weekend,MasterCard,Credit,1,1,59,9,1
1956,CA,USD,13,Weekend,Visa,Credit,1,0,64,0,0
1133,Other,USD,16,Weekday,Amex,Credit,1,0,20,10,0
533,US,USD,9,Weekday,Discover,Credit,0,0,45,5,0
5078,Other,GBP,23,Weekday,MasterCard,Debit,0,1,70,2,1
106,UK,AUD,18,Weekend,Visa,Debit,0,0,61,5,0
1814,UK,AUD,12,Weekday,Amex,Debit,0,0,52,3,0
7233,US,GBP,1,Weekend,Amex,Credit,1,1,35,9,1
1480,Other,GBP,16,Weekday,Discover,Debit,0,0,61,1,0
1942,AU,AUD,8,Weekend,MasterCard,Debit,1,0,69,4,0
8972,Other,CAD,0,Weekday,MasterCard,Credit,0,1,56,12,1
149,Other,USD,8,Weekend,Amex,Debit,1,0,29,3,0
9225,Other,USD,1,Weekday,Discover,Credit,1,1,34,7,1
6471,UK,AUD,23,Weekday,MasterCard,Credit,1,1,69,10,1
3421,CA,CAD,19,Weekend,Visa,Debit,0,0,52,3,0
5237,US,USD,1,Weekend,Discover,Credit,1,1,67,8,1
5012,Other,CAD,23,Weekend,Discover,Debit,1,1,49,9,1
6763,AU,GBP,1,Weekend,Discover,Debit,1,1,57,2,1
8097,CA,AUD,0,Weekend,Visa,Debit,1,1,30,12,1
8558,Other,AUD,23,Weekend,Amex,Credit,1,1,67,2,1
4481,CA,CAD,15,Weekday,Discover,Credit,1,0,19,10,0
8434,US,AUD,0,Weekday,Amex,Debit,1,1,46,7,1
5359,Other,AUD,0,Weekday,Visa,Debit,1,1,56,8,1
4984,UK,CAD,12,Weekend,Amex,Credit,1,0,39,0,0
7025,CA,AUD,1,Weekday,Amex,Debit,1,1,37,6,1
7650,CA,AUD,0,Weekend,Visa,Credit,1,1,36,11,1
9289,US,AUD,0,Weekend,Amex,Debit,1,1,57,11,1
1883,Other,GBP,18,Weekend,MasterCard,Debit,0,0,47,6,0
6707,CA,AUD,23,Weekend,Amex,Credit,1,1,41,6,1
9838,US,AUD,0,Weekday,Amex,Credit,1,1,37,9,1
1324,CA,CAD,8,Weekday,Visa,Debit,1,0,49,8,0
7093,Other,AUD,0,Weekend,Visa,Debit,1,1,19,7,1
1472,UK,GBP,17,Weekday,Amex,Credit,0,0,44,4,0
9157,US,CAD,1,Weekend,Amex,Debit,0,1,65,6,1
1642,Other,USD,13,Weekday,Amex,Credit,1,0,70,2,0
8054,Other,GBP,0,Weekday,Visa,Credit,1,1,19,10,1
522,US,AUD,8,Weekday,Discover,Credit,0,0,37,5,0
4483,AU,GBP,11,Weekday,MasterCard,Debit,1,0,49,7,0
6083,US,CAD,1,Weekend,Amex,Debit,0,1,65,6,1
8895,Other,GBP,0,Weekend,MasterCard,Credit,0,1,54,12,1
2682,CA,USD,12,Weekday,Visa,Credit,1,0,54,11,0
1665,CA,CAD,13,Weekday,MasterCard,Credit,1,0,54,1,0
3835,UK,AUD,11,Weekend,Visa,Credit,1,0,47,3,0
393,US,AUD,17,Weekend,Discover,Credit,0,0,45,4,0
4111,CA,GBP,16,Weekend,MasterCard,Debit,0,0,47,12,0
2891,UK,CAD,10,Weekend,MasterCard,Debit,0,0,55,4,0
6679,Other,CAD,23,Weekday,Amex,Debit,0,1,50,4,1
5744,Other,USD,23,Weekend,Visa,Credit,1,1,50,1,1
2703,UK,GBP,10,Weekend,Amex,Debit,0,0,32,5,0
379,US,GBP,16,Weekend,MasterCard,Debit,1,0,58,12,0
8975,Other,USD,0,Weekend,Visa,Debit,1,1,37,11,1
2354,UK,GBP,12,Weekend,MasterCard,Credit,0,0,42,9,0
8743,US,AUD,23,Weekend,Discover,Debit,1,1,23,12,1
4396,UK,GBP,8,Weekday,Visa,Debit,0,0,29,8,0
9609,Other,CAD,0,Weekend,Amex,Debit,1,1,18,4,1
750,CA,USD,8,Weekday,Amex,Credit,1,0,55,11,0
7405,Other,AUD,23,Weekend,Visa,Debit,0,1,43,6,1
5602,US,GBP,23,Weekday,Visa,Credit,1,1,41,10,1
5653,Other,GBP,1,Weekend,Amex,Credit,1,1,45,4,1
5096,AU,GBP,23,Weekday,MasterCard,Credit,1,1,67,9,1
4732,UK,AUD,12,Weekday,MasterCard,Debit,1,0,60,5,0
5564,Other,AUD,1,Weekend,Discover,Credit,0,1,57,0,1
727,UK,USD,16,Weekday,Visa,Credit,0,0,37,9,0
2011,AU,GBP,11,Weekend,MasterCard,Debit,0,0,45,9,0
9426,Other,GBP,0,Weekend,Amex,Credit,0,1,70,1,1
8561,AU,AUD,0,Weekday,Discover,Credit,1,1,26,9,1
7898,Other,GBP,1,Weekday,Visa,Credit,1,1,19,10,1
1170,AU,GBP,14,Weekday,Discover,Credit,0,0,34,7,0
3952,AU,AUD,12,Weekend,Discover,Credit,1,0,43,1,0
9694,Other,CAD,1,Weekend,Amex,Debit,1,1,68,12,1
6030,Other,GBP,1,Weekday,Discover,Debit,1,1,65,5,1
3262,CA,GBP,10,Weekend,Amex,Credit,1,0,52,2,0
2815,UK,USD,9,Weekend,Amex,Debit,0,0,36,9,0
4518,AU,USD,8,Weekend,MasterCard,Debit,0,0,53,9,0
7718,Other,CAD,1,Weekday,MasterCard,Debit,1,1,47,12,1
6696,AU,AUD,1,Weekday,Discover,Debit,1,1,62,12,1
3189,US,USD,13,Weekday,MasterCard,Credit,1,0,61,6,0
8351,Other,GBP,23,Weekday,Visa,Debit,1,1,70,6,1
5224,Other,AUD,23,Weekend,Discover,Credit,1,1,34,3,1
8374,AU,AUD,0,Weekend,Visa,Debit,1,1,28,12,1
118,CA,AUD,12,Weekend,Discover,Debit,0,0,19,9,0
5155,CA,GBP,23,Weekend,Amex,Debit,1,1,20,6,1
2105,AU,AUD,18,Weekday,MasterCard,Debit,1,0,64,8,0
385,AU,GBP,15,Weekday,Visa,Debit,1,0,58,1,0
888,UK,CAD,13,Weekday,MasterCard,Credit,1,0,53,7,0
2558,CA,USD,8,Weekday,Discover,Credit,1,0,38,2,0
9039,US,AUD,1,Weekday,Amex,Debit,1,1,46,7,1
5075,Other,AUD,1,Weekday,Amex,Debit,1,1,31,2,1
9742,Other,GBP,1,Weekday,Amex,Credit,0,1,60,4,1
9364,US,GBP,0,Weekday,Discover,Credit,1,1,28,0,1
